Departure,Return,Departure_station_id,Departure_station_name,Return_station_id,Return_station_name,Covered_distance,Duration
2021-05-31T20:56:23,2021-05-31T21:02:04,3,Kapteeninpuistikko,67,Perämiehenkatu,788,335
2021-05-31T20:56:20,2021-05-31T21:21:24,56,Luoteisväylä,71,Hietaniemenkatu,4768,1499
2021-05-31T20:56:19,2021-05-31T21:02:55,59,Salmisaarenranta,52,Heikkilänaukio,2073,394
2021-05-31T20:56:15,2021-05-31T21:07:32,6,Hietalahdentori,13,Merisotilaantori,2934,675
2021-05-31T20:56:14,2021-05-31T20:59:03,145,Pohjolankatu,146,Pohjolanaukio,750,168
2021-05-31T20:55:42,2021-05-31T20:55:53,145,Pohjolankatu,145,Pohjolankatu,0,10
2021-05-31T20:55:41,2021-05-31T21:06:44,149,Toinen linja,15,Ritarikatu,1698,657
2021-05-31T20:55:39,2021-05-31T21:11:28,89,Tilkanvierto,85,Jalavatie,2962,944
2021-05-31T20:55:32,2021-05-31T20:58:24,275,Itäkeskus (M),272,Marjaniementie,648,171
2021-05-31T20:55:23,2021-05-31T21:14:49,118,Fleminginkatu,213,Huopalahden asema,4983,1161
2021-05-31T20:55:21,2021-05-31T20:58:44,67,Perämiehenkatu,65,Hernesaarenranta,925,202
2021-05-31T20:55:12,2021-05-31T21:02:30,98,Ulvilantie,90,Paciuksenkaari,1723,434
2021-05-31T20:54:46,2021-05-31T21:08:30,16,Liisanpuistikko,19,Rautatientori / itä,2519,819
2021-05-31T20:54:19,2021-05-31T21:07:04,29,Baana,87,Kustaankatu,4159,762
2021-05-31T20:54:15,2021-05-31T21:20:43,125,Arielinkatu,28,Lastenlehto,4835,1586
2021-05-31T20:54:10,2021-05-31T20:54:21,118,Fleminginkatu,118,Fleminginkatu,0,13
2021-05-31T20:53:59,2021-05-31T21:17:23,12,Kanavaranta,41,Ympyrätalo,2248,1401
2021-05-31T20:53:58,2021-05-31T21:16:40,286,Mamsellimyllynkatu,373,Mikkolantie,6444,1357
2021-05-31T20:53:51,2021-05-31T20:58:25,89,Tilkanvierto,83,Meilahden sairaala,1149,270
2021-05-31T20:53:45,2021-05-31T21:19:10,78,Messeniuksenkatu,48,Mastokatu,4514,1520
2021-05-31T20:53:44,2021-05-31T21:00:17,126,Kalasatama (M),87,Kustaankatu,1243,381
2021-05-31T20:53:10,2021-05-31T21:00:55,45,Brahen kenttä,35,Cygnaeuksenkatu,2365,464
2021-05-31T20:53:00,2021-05-31T21:02:18,271,Prinsessantie,259,Petter Wetterin tie,2732,553
2021-05-31T20:52:46,2021-05-31T20:58:38,121,Vilhonvuorenkatu,118,Fleminginkatu,1051,348
2021-05-31T20:52:36,2021-05-31T21:03:07,19,Rautatientori / itä,48,Mastokatu,1980,627
2021-05-31T20:52:31,2021-05-31T21:13:37,45,Brahen kenttä,85,Jalavatie,3139,1265
2021-05-31T20:52:28,2021-05-31T21:02:38,150,Töölönlahden puisto,5,Sepänkatu,2969,609
2021-05-31T20:51:28,2021-05-31T20:57:13,122,Lintulahdenkatu,126,Kalasatama (M),1067,340
2021-05-31T20:51:21,2021-05-31T20:58:29,38,Töölöntori,46,Diakoniapuisto,1560,424
2021-05-31T20:51:13,2021-05-31T20:56:36,126,Kalasatama (M),122,Lintulahdenkatu,1118,316
2021-05-31T20:51:13,2021-05-31T21:05:01,146,Pohjolanaukio,226,Lepolantie,3142,822
2021-05-31T20:51:07,2021-05-31T21:12:03,246,Tupasaarentie,119,Gebhardinaukio,4188,1255
2021-05-31T20:50:48,2021-05-31T21:11:47,62,Välimerenkatu,96,Huopalahdentie,6293,1243
2021-05-31T20:50:43,2021-05-31T21:01:09,269,Peukaloisentie,255,Laivalahden puistotie,2407,620
2021-05-31T20:50:26,2021-05-31T21:11:40,122,Lintulahdenkatu,64,Tyynenmerenkatu,4741,1270
2021-05-31T20:50:22,2021-05-31T21:10:59,247,Haakoninlahdenkatu,259,Petter Wetterin tie,4641,1237
2021-05-31T20:50:15,2021-05-31T20:53:49,89,Tilkanvierto,107,Tenholantie,835,214
2021-05-31T20:50:12,2021-05-31T20:58:14,82,Töölöntulli,107,Tenholantie,1582,382
2021-05-31T20:50:06,2021-05-31T21:18:56,221,Thalianaukio,531,Keilaranta,7712,1730
2021-05-31T20:50:05,2021-05-31T21:13:54,12,Kanavaranta,259,Petter Wetterin tie,6279,1424
2021-05-31T20:50:02,2021-05-31T21:11:21,149,Toinen linja,57,Lauttasaaren ostoskeskus,5467,1277
2021-05-31T20:50:02,2021-05-31T20:58:19,33,Kauppakorkeakoulu,38,Töölöntori,1057,491
2021-05-31T20:49:58,2021-05-31T21:02:00,276,Puotinharju,327,Humikkalankuja,2387,718
2021-05-31T20:49:36,2021-05-31T21:08:58,66,Ehrenströmintie,127,Teurastamo,4996,1157
2021-05-31T20:49:36,2021-05-31T21:01:19,78,Messeniuksenkatu,129,Pernajantie,2623,698
2021-05-31T20:49:36,2021-05-31T20:54:18,519,Tapionaukio,527,Otsolahti,802,278
2021-05-31T20:49:20,2021-05-31T20:59:19,518,Tuulimäki,543,Otaranta,2615,594
2021-05-31T20:49:18,2021-05-31T20:51:50,125,Arielinkatu,404,Sompasaari,416,151
2021-05-31T20:49:16,2021-05-31T21:05:14,627,Piispansilta,597,Linnakepolku,3301,954
2021-05-31T20:49:15,2021-05-31T20:49:32,89,Tilkanvierto,89,Tilkanvierto,0,16
2021-05-31T20:49:13,2021-05-31T20:52:10,125,Arielinkatu,404,Sompasaari,418,177
2021-05-31T20:49:11,2021-05-31T20:54:22,131,Elimäenkatu,46,Diakoniapuisto,1256,311
2021-05-31T20:49:07,2021-05-31T21:01:25,240,Viikin normaalikoulu,236,Hernepellontie,3092,737
2021-05-31T20:49:04,2021-05-31T20:54:45,54,Gyldenintie,50,Melkonkuja,1394,337
2021-05-31T20:49:00,2021-05-31T21:05:09,221,Thalianaukio,226,Lepolantie,2879,964
2021-05-31T20:48:57,2021-05-31T20:54:50,233,Kirkkoherrantie,144,Käpyläntie,1572,349
2021-05-31T20:48:51,2021-05-31T20:59:15,243,Mustikkamaa,202,Merihaka,2101,618
2021-05-31T20:48:49,2021-05-31T21:03:26,110,Maistraatintori,224,Vesakkotie,3285,872
2021-05-31T20:48:40,2021-05-31T20:56:23,239,Viikin tiedepuisto,241,Agronominkatu,1547,459
2021-05-31T20:48:31,2021-05-31T20:59:19,30,Itämerentori,1,Kaivopuisto,2767,650
2021-05-31T20:48:26,2021-05-31T21:00:26,122,Lintulahdenkatu,37,Töölönkatu,2795,715
2021-05-31T20:48:19,2021-05-31T20:53:42,30,Itämerentori,201,Länsisatamankuja,1196,321
2021-05-31T20:48:14,2021-05-31T20:51:39,325,Mellunmäki (M),323,Sallatunturintie,590,203
2021-05-31T20:48:11,2021-05-31T21:13:19,103,Vihdintie,103,Vihdintie,1997,1504
2021-05-31T20:48:09,2021-05-31T20:53:04,76,Olympiastadion,37,Töölönkatu,894,287
2021-05-31T20:47:53,2021-05-31T20:56:36,553,Metsänneidonpolku,523,Ahertajantie,1517,519
2021-05-31T20:47:51,2021-05-31T20:53:44,532,Betonimies,543,Otaranta,791,351
2021-05-31T20:47:35,2021-05-31T20:57:06,118,Fleminginkatu,112,Rautatieläisenkatu,1729,566
2021-05-31T20:47:31,2021-05-31T20:58:22,134,Haukilahdenkatu,140,Verkatehtaanpuisto,2202,650
2021-05-31T20:47:27,2021-05-31T20:50:01,635,Kuunkatu,637,Ruomelantie,345,153
2021-05-31T20:47:24,2021-05-31T20:50:43,547,Jämeräntaival,541,Aalto-yliopisto (M),,
2021-05-31T20:47:22,2021-05-31T21:01:03,95,Munkkiniemen aukio,75,Korjaamo,2679,817
2021-05-31T20:47:21,2021-05-31T20:50:24,573,Urheilupuisto (M),579,Niittymaa,512,178
2021-05-31T20:47:19,2021-05-31T20:58:08,50,Melkonkuja,55,Puistokaari,2231,644
2021-05-31T20:47:12,2021-05-31T21:05:56,45,Brahen kenttä,4,Viiskulma,4149,1118
2021-05-31T20:47:10,2021-05-31T20:51:57,19,Rautatientori / itä,40,Hakaniemi (M),1261,283
2021-05-31T20:47:01,2021-05-31T20:54:24,69,Kalevankatu,3,Kapteeninpuistikko,1194,439
2021-05-31T20:47:00,2021-05-31T20:58:44,28,Lastenlehto,57,Lauttasaaren ostoskeskus,2568,704
2021-05-31T20:46:43,2021-05-31T21:01:51,88,Kiskontie,32,Eläinmuseo,3791,903
2021-05-31T20:46:39,2021-05-31T21:04:22,66,Ehrenströmintie,1,Kaivopuisto,2491,1057
2021-05-31T20:46:37,2021-05-31T21:04:11,40,Hakaniemi (M),15,Ritarikatu,3604,1049
2021-05-31T20:46:32,2021-05-31T20:55:02,370,Rapakiventie,237,Aulangontie,1180,506
2021-05-31T20:46:28,2021-05-31T20:52:52,133,Paavalinpuisto,87,Kustaankatu,1402,379
2021-05-31T20:46:16,2021-05-31T21:03:57,66,Ehrenströmintie,1,Kaivopuisto,2593,1055
2021-05-31T20:46:14,2021-05-31T21:04:10,239,Viikin tiedepuisto,139,Muotoilijankatu,3193,1072
2021-05-31T20:46:05,2021-05-31T21:03:11,19,Rautatientori / itä,134,Haukilahdenkatu,4149,1022
2021-05-31T20:46:04,2021-05-31T21:03:41,66,Ehrenströmintie,1,Kaivopuisto,2462,1052
2021-05-31T20:46:03,2021-05-31T21:04:11,66,Ehrenströmintie,1,Kaivopuisto,2527,1082
2021-05-31T20:46:03,2021-05-31T20:51:13,625,Suomenlahdentie,609,Sepetlahdentie,1110,304
2021-05-31T20:45:56,2021-05-31T21:04:27,66,Ehrenströmintie,1,Kaivopuisto,2546,1106
2021-05-31T20:45:50,2021-05-31T20:50:05,306,Kauppakeskus Columbus,309,Kaivonkatsojanpuisto,665,235
2021-05-31T20:45:46,2021-05-31T20:56:55,222,Huovitie,95,Munkkiniemen aukio,3171,665
2021-05-31T20:45:25,2021-05-31T21:03:13,43,Karhupuisto,138,Arabiankatu,3352,1064
2021-05-31T20:45:22,2021-05-31T20:50:27,85,Jalavatie,106,Korppaanmäentie,1231,297
2021-05-31T20:45:21,2021-05-31T20:56:56,222,Huovitie,95,Munkkiniemen aukio,3220,691
2021-05-31T20:45:17,2021-05-31T20:55:30,137,Arabian kauppakeskus,128,Päijänteentie,1366,609
2021-05-31T20:45:12,2021-05-31T21:08:53,60,Kaapelitehdas,121,Vilhonvuorenkatu,5713,1417
2021-05-31T20:44:59,2021-05-31T20:47:58,713,Upseerinkatu,727,Ratsutori,571,174
2021-05-31T20:44:58,2021-05-31T21:00:13,78,Messeniuksenkatu,5,Sepänkatu,3955,911
2021-05-31T20:44:58,2021-05-31T20:51:41,727,Ratsutori,709,Yhdyskunnankuja,980,398
2021-05-31T20:44:44,2021-05-31T20:57:41,70,Sammonpuistikko,117,Brahen puistikko,2717,773
2021-05-31T20:44:41,2021-05-31T21:01:15,84,Paciuksenkatu,101,Munkkivuoren ostoskeskus,2844,991
2021-05-31T20:44:39,2021-05-31T20:49:40,128,Päijänteentie,126,Kalasatama (M),994,296
2021-05-31T20:44:35,2021-05-31T20:49:36,17,Varsapuistikko,10,Kasarmitori,1000,296
2021-05-31T20:44:31,2021-05-31T20:50:50,37,Töölönkatu,21,Töölönlahdenkatu,1172,386
2021-05-31T20:44:24,2021-05-31T20:48:41,26,Kamppi (M),9,Erottajan aukio,1041,251
2021-05-31T20:44:18,2021-05-31T20:49:59,59,Salmisaarenranta,201,Länsisatamankuja,1172,336
2021-05-31T20:44:12,2021-05-31T20:50:23,22,Rautatientori / länsi,38,Töölöntori,0,367
2021-05-31T20:44:11,2021-05-31T20:54:07,543,Otaranta,551,Tietäjä,2214,595
2021-05-31T20:44:02,2021-05-31T20:53:57,549,Maarinranta,547,Jämeräntaival,1894,591
2021-05-31T20:43:44,2021-05-31T20:48:35,248,Gunillantie,247,Haakoninlahdenkatu,827,286
2021-05-31T20:43:40,2021-05-31T21:14:23,12,Kanavaranta,69,Kalevankatu,1788,1839
2021-05-31T20:43:38,2021-05-31T20:48:38,284,Myllypuro (M),335,Kurkimäentie,1421,298
2021-05-31T20:43:19,2021-05-31T20:47:57,518,Tuulimäki,505,Westendinasema,775,275
2021-05-31T20:43:17,2021-05-31T20:58:05,25,Narinkka,116,Linnanmäki,3177,881
2021-05-31T20:43:15,2021-05-31T21:01:56,74,Rajasaarentie,15,Ritarikatu,3824,1120
2021-05-31T20:43:07,2021-05-31T20:57:54,114,Ratapihantie,41,Ympyrätalo,2832,883
2021-05-31T20:42:59,2021-05-31T20:52:10,341,Heikinlaakso,353,Helluntairaitti,2831,550
2021-05-31T20:42:48,2021-05-31T20:51:58,112,Rautatieläisenkatu,120,Mäkelänkatu,2397,544
2021-05-31T20:42:19,2021-05-31T20:49:56,125,Arielinkatu,244,Relanderinaukio,1607,452
2021-05-31T20:42:14,2021-05-31T21:00:49,62,Välimerenkatu,503,Keilalahti,5787,1111
2021-05-31T20:42:07,2021-05-31T20:50:31,115,Venttiilikuja,137,Arabian kauppakeskus,2417,502
2021-05-31T20:42:04,2021-05-31T20:49:54,125,Arielinkatu,244,Relanderinaukio,1672,468
2021-05-31T20:41:56,2021-05-31T21:08:56,541,Aalto-yliopisto (M),,,,
2021-05-31T20:41:46,2021-05-31T20:44:59,527,Otsolahti,519,Tapionaukio,757,188
2021-05-31T20:41:45,2021-05-31T20:48:28,20,Kaisaniemenpuisto,42,Haapaniemenkatu,1694,401
2021-05-31T20:41:41,2021-05-31T20:57:54,275,Itäkeskus (M),252,Humalniementie,3761,969
2021-05-31T20:41:32,2021-05-31T21:00:17,78,Messeniuksenkatu,5,Sepänkatu,4231,1121
2021-05-31T20:41:28,2021-05-31T21:25:20,117,Brahen puistikko,133,Paavalinpuisto,1163,2626
2021-05-31T20:41:27,2021-05-31T20:46:21,625,Suomenlahdentie,611,Matinkartanontie,1031,290
2021-05-31T20:41:21,2021-05-31T21:01:40,91,Seurasaari,44,Sörnäinen (M),4772,1215
2021-05-31T20:41:18,2021-05-31T20:50:13,22,Rautatientori / länsi,13,Merisotilaantori,2231,531
2021-05-31T20:41:16,2021-05-31T20:47:33,121,Vilhonvuorenkatu,123,Näkinsilta,1065,373
2021-05-31T20:41:15,2021-05-31T21:25:29,263,Herttoniemen kirkko,263,Herttoniemen kirkko,1543,2650
2021-05-31T20:41:02,2021-05-31T20:49:09,117,Brahen puistikko,133,Paavalinpuisto,1176,482
2021-05-31T20:40:56,2021-05-31T20:47:48,26,Kamppi (M),5,Sepänkatu,1464,407
2021-05-31T20:40:49,2021-05-31T21:12:11,41,Ympyrätalo,133,Paavalinpuisto,3671,1878
2021-05-31T20:40:35,2021-05-31T20:43:22,22,Rautatientori / länsi,25,Narinkka,332,163
2021-05-31T20:40:29,2021-05-31T21:01:32,133,Paavalinpuisto,38,Töölöntori,3044,1258
2021-05-31T20:40:19,2021-05-31T20:51:17,232,Oulunkylän asema,144,Käpyläntie,2124,657
2021-05-31T20:40:18,2021-05-31T20:46:36,201,Länsisatamankuja,201,Länsisatamankuja,1054,368
2021-05-31T20:40:14,2021-05-31T20:48:27,22,Rautatientori / länsi,40,Hakaniemi (M),1394,488
2021-05-31T20:40:13,2021-05-31T20:45:09,581,Niittykumpu (M),645,Piispankallio,1125,295
2021-05-31T20:40:10,2021-05-31T20:45:50,731,Leppävaarankäytävä,711,Kirjurinkuja,1219,336
2021-05-31T20:40:08,2021-05-31T20:41:38,541,Aalto-yliopisto (M),,,,
2021-05-31T20:40:01,2021-05-31T21:04:14,221,Thalianaukio,220,Ida Aalbergin tie,1472,1447
2021-05-31T20:40:01,2021-05-31T20:55:07,37,Töölönkatu,89,Tilkanvierto,2956,903
2021-05-31T20:40:00,2021-05-31T21:06:42,244,Relanderinaukio,243,Mustikkamaa,2434,1598
2021-05-31T20:39:58,2021-05-31T20:48:20,134,Haukilahdenkatu,125,Arielinkatu,1770,500
2021-05-31T20:39:58,2021-05-31T20:43:43,54,Gyldenintie,143,Kuikkarinne,475,220
2021-05-31T20:39:56,2021-05-31T20:50:40,6,Hietalahdentori,201,Länsisatamankuja,1457,639
2021-05-31T20:39:52,2021-05-31T20:48:47,643,Auringonkatu,611,Matinkartanontie,2454,533
2021-05-31T20:39:50,2021-05-31T20:43:53,137,Arabian kauppakeskus,138,Arabiankatu,882,239
2021-05-31T20:39:41,2021-05-31T20:44:48,115,Venttiilikuja,129,Pernajantie,1219,303
2021-05-31T20:39:40,2021-05-31T21:23:07,80,Jäähalli,220,Ida Aalbergin tie,0,2602
2021-05-31T20:39:40,2021-05-31T20:44:00,711,Kirjurinkuja,727,Ratsutori,937,255
2021-05-31T20:39:39,2021-05-31T20:45:08,201,Länsisatamankuja,29,Baana,1545,325
2021-05-31T20:39:35,2021-05-31T20:43:00,63,Jätkäsaarenlaituri,62,Välimerenkatu,475,203
2021-05-31T20:39:18,2021-05-31T20:43:34,573,Urheilupuisto (M),575,Tontunmäentie,610,251
2021-05-31T20:39:17,2021-05-31T20:43:22,244,Relanderinaukio,243,Mustikkamaa,918,241
2021-05-31T20:39:16,2021-05-31T20:53:42,35,Cygnaeuksenkatu,80,Jäähalli,2015,861
2021-05-31T20:39:07,2021-05-31T20:43:22,75,Korjaamo,78,Messeniuksenkatu,516,251
2021-05-31T20:39:03,2021-05-31T20:50:24,90,Paciuksenkaari,72,Eteläinen Hesperiankatu,2538,677
2021-05-31T20:38:51,2021-05-31T20:43:10,44,Sörnäinen (M),45,Brahen kenttä,619,184
2021-05-31T20:38:50,2021-05-31T20:57:06,122,Lintulahdenkatu,137,Arabian kauppakeskus,2954,1091
2021-05-31T20:38:46,2021-05-31T20:46:13,763,Kalkkipellonmäki,757,Painiitty,1984,445
2021-05-31T20:38:39,2021-05-31T20:40:54,263,Herttoniemen kirkko,263,Herttoniemen kirkko,14,131
2021-05-31T20:38:38,2021-05-31T20:44:12,263,Herttoniemen kirkko,260,Herttoniemi (M),637,332
2021-05-31T20:38:26,2021-05-31T20:47:49,125,Arielinkatu,123,Näkinsilta,1764,559
2021-05-31T20:38:21,2021-05-31T20:52:48,150,Töölönlahden puisto,203,Opastinsilta,3214,867
2021-05-31T20:38:16,2021-05-31T20:47:18,121,Vilhonvuorenkatu,135,Velodrominrinne,2221,541
2021-05-31T20:38:07,2021-05-31T20:45:13,134,Haukilahdenkatu,121,Vilhonvuorenkatu,1660,422
2021-05-31T20:37:49,2021-05-31T20:54:36,509,Revontulentie,509,Revontulentie,4402,1002
2021-05-31T20:37:48,2021-05-31T21:04:36,549,Maarinranta,549,Maarinranta,4996,1605
2021-05-31T20:37:41,2021-05-31T20:39:36,52,Heikkilänaukio,51,Itälahdenkatu,417,113
2021-05-31T20:37:39,2021-05-31T21:03:23,205,Ilmalan asema,17,Varsapuistikko,4917,1540
2021-05-31T20:37:38,2021-05-31T20:44:50,71,Hietaniemenkatu,37,Töölönkatu,1206,427
2021-05-31T20:37:36,2021-05-31T20:48:15,2,Laivasillankatu,41,Ympyrätalo,2274,634
2021-05-31T20:37:36,2021-05-31T20:40:20,541,Aalto-yliopisto (M),,,,
2021-05-31T20:37:31,2021-05-31T21:08:11,30,Itämerentori,63,Jätkäsaarenlaituri,2244,1836
2021-05-31T20:37:26,2021-05-31T20:57:22,1,Kaivopuisto,53,Heikkiläntie,4516,1191
2021-05-31T20:37:16,2021-05-31T20:40:34,541,Aalto-yliopisto (M),,,,
2021-05-31T20:37:11,2021-05-31T21:08:09,30,Itämerentori,63,Jätkäsaarenlaituri,2207,1854
2021-05-31T20:37:05,2021-05-31T20:51:02,150,Töölönlahden puisto,135,Velodrominrinne,4127,837
2021-05-31T20:36:57,2021-05-31T20:51:55,31,Marian sairaala,45,Brahen kenttä,3448,897
2021-05-31T20:36:25,2021-05-31T20:45:01,21,Töölönlahdenkatu,201,Länsisatamankuja,2674,516
2021-05-31T20:36:23,2021-05-31T20:45:41,116,Linnanmäki,126,Kalasatama (M),2438,553
2021-05-31T20:36:19,2021-05-31T20:49:14,356,Laulurastaantie,366,Tilketori,2080,624
2021-05-31T20:36:18,2021-05-31T20:42:21,241,Agronominkatu,239,Viikin tiedepuisto,1599,361
2021-05-31T20:36:13,2021-05-31T20:38:16,637,Ruomelantie,635,Kuunkatu,440,121
2021-05-31T20:36:12,2021-05-31T20:41:19,107,Tenholantie,89,Tilkanvierto,1019,307
2021-05-31T20:36:11,2021-05-31T20:53:35,117,Brahen puistikko,144,Käpyläntie,3446,1039
2021-05-31T20:36:01,2021-05-31T20:49:31,118,Fleminginkatu,86,Kuusitie,3428,806
2021-05-31T20:35:53,2021-05-31T21:05:00,126,Kalasatama (M),236,Hernepellontie,5221,1742
2021-05-31T20:35:45,2021-05-31T20:41:22,731,Leppävaarankäytävä,711,Kirjurinkuja,1116,331
2021-05-31T20:35:24,2021-05-31T20:39:01,547,Jämeräntaival,541,Aalto-yliopisto (M),,
2021-05-31T20:35:24,2021-05-31T20:55:39,33,Kauppakorkeakoulu,92,Saunalahdentie,4439,1210
2021-05-31T20:35:24,2021-05-31T20:35:59,107,Tenholantie,107,Tenholantie,40,33
2021-05-31T20:35:20,2021-05-31T20:41:54,2,Laivasillankatu,19,Rautatientori / itä,1609,389
2021-05-31T20:35:05,2021-05-31T20:45:04,132,Hollolantie,43,Karhupuisto,1678,595
2021-05-31T20:35:03,2021-05-31T21:02:37,245,Kulosaari (M),258,Abraham Wetterin tie,2311,1649
2021-05-31T20:34:56,2021-05-31T20:44:28,38,Töölöntori,69,Kalevankatu,1743,568
2021-05-31T20:34:49,2021-05-31T20:52:23,39,Ooppera,46,Diakoniapuisto,1553,1049
2021-05-31T20:34:44,2021-05-31T20:49:50,12,Kanavaranta,121,Vilhonvuorenkatu,2485,905
2021-05-31T20:34:40,2021-05-31T20:38:40,541,Aalto-yliopisto (M),,,,
2021-05-31T20:34:38,2021-05-31T20:38:38,92,Saunalahdentie,94,Laajalahden aukio,767,236
2021-05-31T20:34:36,2021-05-31T20:42:52,84,Paciuksenkatu,78,Messeniuksenkatu,1568,492
2021-05-31T20:34:31,2021-05-31T20:42:27,209,Takomotie,101,Munkkivuoren ostoskeskus,1590,471
2021-05-31T20:34:22,2021-05-31T20:38:30,30,Itämerentori,29,Baana,624,231
2021-05-31T20:34:15,2021-05-31T20:35:15,731,Leppävaarankäytävä,731,Leppävaarankäytävä,2,56
2021-05-31T20:34:14,2021-05-31T20:42:56,607,Nuottaniementie,631,Friisilänaukio,2133,517
2021-05-31T20:34:11,2021-05-31T20:58:03,1,Kaivopuisto,126,Kalasatama (M),5793,1427
2021-05-31T20:33:57,2021-05-31T20:42:27,85,Jalavatie,211,Haagan tori,2232,508
2021-05-31T20:33:56,2021-05-31T20:36:32,404,Sompasaari,125,Arielinkatu,413,156
2021-05-31T20:33:53,2021-05-31T20:44:51,727,Ratsutori,705,Laajalahden keskus,2223,654
2021-05-31T20:33:53,2021-05-31T20:46:04,150,Töölönlahden puisto,114,Ratapihantie,2640,726
